,order,purchased,delivered,shipping,estimated_delivery,product
1667,36200.0,2018-08-20 17:04:34,2018-08-29 16:41:59,24.79,2018-10-04 12:00:00,7.0
1668,31453.0,2018-06-26 00:41:04,2018-06-29 15:37:10,86.85,2018-07-18 12:00:00,5.0
1669,18357.0,2018-01-02 17:42:24,2018-01-09 19:51:35,78.42,2018-02-01 12:00:00,8.0
1670,4691.0,2018-02-10 17:01:48,2018-02-19 10:33:05,32.34,n/a,9.0
1671,58532.0,2018-04-09 18:20:39,2018-04-14 15:11:15,7.52,2018-04-25 12:00:00,5.0
1672,50128.0,no_info,2018-08-03 17:32:20,7.94,nones,2.0
1673,18940.0,2017-12-17 12:45:48,2017-12-21 18:43:23,6.08,2018-01-05 12:00:00,1.0
1674,7460.0,2018-06-19 17:11:30,2018-06-26 23:28:45,69.96,2018-07-25 12:00:00,14.0
1675,16148.0,2018-04-13 21:50:49,2018-04-18 17:03:18,60.07,2018-05-07 12:00:00,15.0
1676,45423.0,2017-09-05 08:03:15,2017-09-19 21:25:59,37.16,2017-10-16 12:00:00,3.0
1677,5340.0,2018-01-16 21:24:31,2018-02-05 12:53:24,47.55,2018-02-16 12:00:00,0.0
1678,51239.0,2018-08-16 22:06:34,2018-08-28 20:06:50,321.46,valores em falta,15.0
1679,30683.0,2017-03-01 08:47:36,2017-03-14 11:17:28,55.54,nan,13.0
1680,9939.0,2017-06-07 21:40:50,2017-06-13 12:08:10,13.92,2017-06-21 12:00:00,1.0
1681,23765.0,2018-07-17 18:27:15,2018-07-28 00:58:37,52.64,2018-08-07 12:00:00,1.0
1682,55908.0,2018-05-09 19:48:46,2018-05-16 23:46:47,123.95,2018-06-01 12:00:00,4.0
1683,54830.0,2018-02-21 23:43:05,2018-03-10 00:41:56,32.34 r$,2018-03-07,16.0
1684,39011.0,2018-03-30 16:27:56,2018-04-13 23:28:32,valores em falta,2018-04-25 12:00:00,1.0
1685,32695.0,2017-09-20 13:05:16,2017-09-29 19:53:03,33.22,2017-10-05 12:00:00,9.0
1686,61463.0,2017-03-17 11:29:14,2017-03-28 14:17:07,78.84,2017-04-05 12:00:00,11.0
1687,42432.0,2018-02-14 11:54:55,2018-02-19 15:43:36,20.9,2018-03-07,16.0
1688,1225.0,nones,no_info,nones,valores em falta,13.0
1689,17671.0,2017-01-14 01:16:14,2017-01-27 09:22:38,77.92,2017-02-14,17.0
1690,43001.0,2018-02-27 10:55:44,2018-03-13 21:32:23,72.16,2018-03-29,9.0
1691,3909.0,2017-10-13 14:45:04,2017-10-24 19:46:11,59.63,2017-11-03 12:00:00,17.0
1692,15438.0,2017-12-10 21:18:41,2018-01-06 12:39:21,20.9,2018-01-04,12.0
1693,28857.0,2018-06-11 08:33:53,2018-06-21 16:26:49,54.51,2018-06-29 12:00:00,0.0
1694,10385.0,2017-10-18 12:36:56,2017-10-19 15:32:12,6.08,2017-10-30 12:00:00,13.0
1695,9933.0,2018-01-20 21:20:55,2018-01-30 23:19:03,73.11,2018-02-14 12:00:00,1.0
1696,44679.0,2017-09-08 15:53:01,2017-09-28 11:42:07,86.34,n/a,2.0
1697,11451.0,2018-05-26 23:52:17,2018-05-30 15:48:56,39.07,2018-06-20,0.0
1698,15638.0,2018-04-15 22:55:35,2018-04-24 18:51:31,41.82,2018-05-07 12:00:00,4.0
1699,507.0,2018-03-19 11:21:57,2018-03-22 21:50:54,13.59,2018-03-29,13.0
1700,43724.0,2018-06-19 22:37:17,2018-06-21 16:43:54,41.29,2018-06-29 12:00:00,1.0
1701,31887.0,2018-05-09 20:52:27,2018-06-01 19:04:10,113.45,2018-06-06,1.0
1702,63145.0,nan,nan,valores em falta,no_info,12.0
1703,55148.0,n/a,nones,nones,nan,4.0
1704,15864.0,2017-03-27 19:22:16,2017-04-07 14:25:35,43.65,2017-04-26,1.0
1705,39011.0,2018-03-30 16:27:56,2018-04-13 23:28:32,12.28,2018-04-25 12:00:00,1.0
1706,1925.0,N/A,2018-08-17 02:35:39,45.86,NO_INFO,2.0
1707,4620.0,2018-07-03 09:49:30,2018-07-10 19:34:17,53.64,2018-08-01,2.0
1708,49130.0,2018-01-19 16:34:05,2018-01-30 19:47:46,61.3,2018-02-14,9.0
1709,53723.0,NO_INFO,2018-04-13 18:58:43,72.67,2018-05-03 12:00:00,1.0
1710,20864.0,2018-03-11 23:15:51,2018-03-23 01:15:48,9.39,2018-04-09 12:00:00,1.0
1711,38044.0,2018-08-15 19:30:07,2018-08-27 16:55:37,21.31,2018-08-31,8.0
1712,45984.0,2017-08-16 14:35:06,2017-08-21 19:12:45,37.91,2017-09-12,0.0
1713,46210.0,2017-09-12 15:35:32,2017-09-25 17:26:49,126.47,2017-09-29 12:00:00,6.0
1714,53941.0,2017-08-07 12:25:53,2017-09-18 20:37:44,47.55,2017-08-29,9.0
1715,32347.0,2017-07-17 20:15:39,2017-07-26 03:13:31,2.75 reais,nones,1.0
1716,6553.0,2018-08-01 08:33:57,NO_INFO,NO_INFO,N/A,9.0
1717,17446.0,2018-04-27 14:00:58,2018-05-08 17:14:54,146.3,2018-05-23,14.0
1718,7401.0,2017-12-19 15:02:40,2017-12-27 22:07:12,17.38,2018-01-23 12:00:00,4.0
1719,47446.0,2017-03-02 21:31:29,2017-03-16 18:48:06,4.97,2017-03-23,4.0
1720,41115.0,2017-06-08 16:18:31,valores em falta,18.01,nones,4.0
1721,47483.0,2017-03-27 13:19:07,2017-04-12 14:13:23,126.47,2017-04-20 12:00:00,9.0
1722,8366.0,2017-06-12 08:37:43,2017-06-27 18:32:34,6.38,2017-07-10,9.0
1723,13644.0,2018-02-24 13:47:56,2018-03-19 20:04:13,12.01,nones,13.0
1724,21522.0,2017-09-09 19:52:54,2017-09-13 20:17:41,47.55,2017-10-02 12:00:00,1.0
1725,17862.0,2017-12-29 09:32:08,2018-01-09 20:10:07,30.66,2018-01-24 12:00:00,4.0
1726,12781.0,2017-03-28 21:22:45,2017-04-03 11:08:00,2.46,2017-04-19 12:00:00,3.0
1727,59081.0,2018-06-09 17:51:54,2018-06-21 15:05:02,54.51,2018-07-16 12:00:00,14.0
1728,52095.0,2017-07-25 01:53:48,2017-08-07 22:03:57,47.55,2017-08-16,13.0
1729,44408.0,2018-04-05 15:24:37,2018-04-16 23:31:07,29.72,2018-05-08 12:00:00,2.0
1730,5597.0,2018-08-18 15:26:01,2018-08-24 18:48:40,24.08,n/a,7.0
1731,24998.0,2018-06-06 18:49:33,2018-06-22 15:05:01,6.87,NO_INFO,11.0
1732,46275.0,2017-11-26 10:39:33,2017-12-13 17:58:53,35.95,2017-12-22 12:00:00,9.0
1733,36812.0,2017-10-13 02:07:11,2017-10-16 18:03:57,6.08,2017-10-25 12:00:00,0.0
1734,23268.0,2017-09-23 15:34:57,2017-10-01 14:14:50,59.62,VALORES EM FALTA,3.0
1735,57066.0,2017-10-31 21:01:24,2017-11-14 22:28:42,67.99,2017-11-22,1.0
1736,45786.0,2018-01-09 15:38:54,2018-01-15 17:34:22,47.54,2018-01-30,12.0
1737,37400.0,2018-03-17 16:57:38,2018-03-27 20:54:52,63.1,2018-04-10 12:00:00,7.0
1738,54240.0,2018-02-13 21:12:13,2018-02-20 21:12:11,5.59 REAIS,VALORES EM FALTA,10.0
1739,56392.0,2018-05-16 00:09:32,2018-06-05 01:37:25,6.15,2018-06-01 12:00:00,3.0
1740,32044.0,2017-07-05 16:05:20,2017-07-14 18:32:55,59.68,2017-08-07 12:00:00,0.0
1741,50979.0,2017-08-10 14:25:36,2017-08-26 14:18:58,134.25,2017-08-30 12:00:00,4.0
1742,52146.0,NONES,NAN,NO_INFO,NONES,0.0
1743,45226.0,2017-11-17 08:47:41,2017-11-29 22:34:41,33.9,2017-11-30,9.0
1744,58532.0,2018-04-09 18:20:39,2018-04-14 15:11:15,7.52,2018-04-25 12:00:00,5.0
1745,8518.0,2017-08-01 13:43:33,2017-08-05 13:24:26,32.34,2017-08-14,4.0
1746,35418.0,2018-01-10 21:06:26,2018-01-27 14:37:48,126.47,2018-02-02 12:00:00,7.0
1747,48027.0,2017-07-10 22:08:53,2017-07-17 14:58:06,30.66,2017-07-28 12:00:00,2.0
1748,5597.0,2018-08-18 15:26:01,2018-08-24 18:48:40,24.08,n/a,7.0
1749,49319.0,2018-04-10 22:34:54,2018-04-19 17:08:49,2.98,2018-05-10 12:00:00,15.0
1750,11534.0,2018-04-02 14:54:18,2018-04-04 20:54:42,18.05,NONES,17.0
1751,55223.0,2018-02-06 08:38:54,2018-02-21 14:05:57,47.86,2018-03-09,13.0
1752,53659.0,2017-07-30 20:32:10,2017-08-03 14:19:55,38.66,2017-08-22,4.0
1753,7020.0,2017-08-19 19:02:06,2017-09-06 20:16:09,46.76,2017-09-22 12:00:00,0.0
1754,31521.0,2018-01-06 17:14:01,2018-01-12 20:46:49,44.33 real brasileiro,nan,14.0
1755,47698.0,2018-06-21 22:08:48,2018-06-28 14:40:08,90.06,2018-07-24,3.0
1756,45911.0,2017-11-12 12:24:08,2017-11-21 18:28:42,18.72,2017-12-11 12:00:00,12.0
1757,55257.0,2018-06-18 09:37:42,2018-06-25 12:12:48,9.49,nan,0.0
1758,44725.0,2017-04-18 16:12:20,2017-04-28 09:44:55,22.75,2017-05-11 12:00:00,5.0
1759,19827.0,2017-01-29 20:03:45,2017-02-13 14:06:11,22.56,2017-03-15 12:00:00,8.0
1760,3294.0,2017-05-18 12:32:16,2017-05-24 16:42:55,32.34,2017-06-01,6.0
1761,7106.0,2017-12-29 16:31:00,2018-01-12 12:16:04,140.52,2018-01-18 12:00:00,3.0
1762,6553.0,2018-08-01 08:33:57,2018-08-13 11:22:45,3.04,2018-09-06 12:00:00,9.0
1763,19670.0,2017-12-27 20:58:14,2018-01-05 21:09:00,22.47,2018-01-16 12:00:00,6.0
1764,9100.0,2018-07-08 21:38:25,nan,33.25,nan,5.0
1765,11511.0,2017-12-19 18:08:44,2017-12-27 16:18:56,41.41,2018-01-15 12:00:00,10.0
1766,57421.0,2017-10-05 18:56:26,2017-10-19 17:51:24,45.85 r$,nan,0.0
1767,61663.0,2018-07-28 10:11:59,2018-08-03 21:08:35,2.75,2018-08-17,0.0
1768,38431.0,2017-10-02 14:18:49,2017-10-06 21:24:43,32.34,2017-10-18 12:00:00,10.0
1769,30683.0,n/a,2017-03-14 11:17:28,55.54,nan,13.0
1770,36089.0,2018-03-21 15:26:13,2018-04-03 16:16:35,55.8,2018-04-11,9.0
1771,32182.0,2017-11-10 13:42:22,2017-11-22 14:12:32,16.12,2017-12-05,5.0
1772,190.0,2018-04-04 14:19:07,2018-04-23 21:29:29,20.26,2018-05-02,2.0
1773,14850.0,no_info,nones,nan,nan,3.0
1774,20268.0,2017-06-02 22:47:50,2017-06-19 20:22:43,22.56,2017-07-11 12:00:00,13.0
1775,23355.0,n/a,valores em falta,4.8,no_info,0.0
1776,42750.0,2018-04-05 21:00:26,2018-04-11 18:02:36,40.27,2018-04-23 12:00:00,2.0
1777,43971.0,2018-04-17 16:50:32,2018-04-23 18:38:45,29.96,2018-05-08 12:00:00,4.0
1778,55257.0,2018-06-18 09:37:42,2018-06-25 12:12:48,9.49,nan,0.0
1779,25770.0,valores em falta,2017-05-24 05:47:52,47.55,2017-05-31,15.0
1780,29639.0,2017-11-13 14:13:15,2017-11-20 19:29:16,52.08,2017-12-01 12:00:00,1.0
1781,52132.0,2018-04-17 15:07:46,2018-05-02 22:36:33,10.05,2018-05-24 12:00:00,1.0
1782,39311.0,2017-08-21 17:46:25,2017-08-24 13:44:36,2.75 r$,2017-09-11 12:00:00,6.0
1783,14001.0,2018-05-05 11:29:48,2018-05-12 16:21:07,8.09,nones,5.0
1784,19585.0,NONES,NAN,163.52 REAL BRASILEIRO,VALORES EM FALTA,4.0
1785,6653.0,2017-04-04 09:19:31,2017-04-17 11:23:45,29.07,2017-04-25 12:00:00,2.0
1786,22359.0,2018-01-31 09:30:15,2018-02-09 17:56:52,6.31 REAL,NO_INFO,13.0
1787,46986.0,no_info,n/a,nan,nan,9.0
1788,53826.0,2017-03-30 10:27:46,2017-04-14 11:33:04,60.74 Reais,2017-05-09 12:00:00,0.0
1789,8839.0,2017-04-28 16:26:51,2017-05-16 17:42:18,41.0,2017-05-22,6.0
1790,62937.0,2018-01-02 15:48:12,2018-01-08 23:07:36,143.67,2018-01-26,0.0
1791,35500.0,2018-07-14 16:42:34,2018-07-21 19:42:36,104.08,2018-07-31,9.0
1792,29486.0,2017-06-12 09:43:41,2017-06-19 14:07:49,48.32 R$,2017-06-28,6.0
1793,35315.0,nones,2018-03-31 16:38:25,nones,2018-04-12 12:00:00,10.0
1794,46669.0,NONES,NAN,NO_INFO,VALORES EM FALTA,1.0
1795,63173.0,2017-07-27 11:30:22,2017-08-07 17:02:44,47.55,nan,3.0
1796,56617.0,2018-05-14 00:58:58,2018-05-18 15:11:39,37.68,2018-05-30 12:00:00,7.0
1797,18256.0,2017-08-02 21:21:21,2017-08-09 17:09:13,20.9,2017-08-24,6.0
1798,51550.0,2018-05-06 12:15:19,2018-05-17 19:17:25,52.79,2018-06-01,6.0
1799,43971.0,2018-04-17 16:50:32,n/a,29.96,2018-05-08 12:00:00,4.0
1800,60386.0,2017-07-30 03:06:36,2017-08-04 19:04:49,14.25,2017-08-22 12:00:00,17.0
