order,product,seller,customer,city,state,category,price,shipping,payment,purchased,delivered,estimated_delivery,rating
27665,0,3,27665,unknown,RS,technology,2249.0,49.72,other,2017-07-07 15:55:02,2017-07-18 19:04:01,2017-07-31 12:00:00,3.0
27666,8,6,27666,uberlandia,MG,health,389.89,45.85,credit card,2017-06-02 11:29:10,2017-06-08 17:14:41,2017-06-27 12:00:00,4.5
27667,4,10,27667,rio de janeiro,RJ,fashion,42.89,52.83,credit card,2018-08-13 07:44:40,2018-08-17 21:51:18,2018-08-23 12:00:00,1.0
27668,0,7,27668,unknown,MG,toys,56.89,16.32,other,2018-02-26 17:21:41,2018-03-19 10:11:48,2018-03-19 12:00:00,2.0
27669,5,6,27669,unknown,PR,technology,159.9,42.58,credit card,2017-04-13 08:21:08,2017-04-20 12:00:01,2017-05-09 12:00:00,2.0
27670,11,12,27670,belo horizonte,MG,fashion,72.4,84.96,credit card,2018-02-21 16:23:02,2018-03-06 00:16:58,2018-03-14 12:00:00,1.0
27671,0,0,27671,unknown,PR,toys,493.9,22.86,credit card,2018-02-09 14:33:23,2018-03-16 14:57:31,2018-03-12 12:00:00,1.0
27672,12,10,27672,campinas,SP,sports,135.13,73.45,credit card,2018-08-06 15:51:24,2018-08-10 16:58:33,2018-08-14 12:00:00,2.5
27673,7,10,27673,unknown,MG,fashion,140.93,42.38,other,2018-06-21 17:06:21,2018-06-26 19:41:42,2018-07-16 12:00:00,1.5
27674,5,8,27674,unknown,RS,technology,419.9,47.55,credit card,2018-02-25 18:53:53,2018-03-27 22:06:48,2018-03-27 12:00:00,4.5
27675,4,7,27675,juiz de fora,MG,fashion,68.1,27.2,credit card,2017-09-20 18:46:25,2017-10-04 18:15:17,2017-10-16 12:00:00,3.0
27676,6,24,27676,unknown,MG,health,358.8,9.53,credit card,2017-11-21 16:16:45,2017-11-28 21:24:39,2017-12-12 12:00:00,2.0
27677,3,11,27677,unknown,SP,toys,65.6,23.05,other,2017-11-24 20:39:01,2017-12-04 18:07:03,2017-12-15 12:00:00,1.0
27678,7,6,27678,unknown,MG,health,145.99,70.82,credit card,2017-12-12 14:29:19,2017-12-21 17:43:26,2018-01-12 12:00:00,2.5
27679,6,9,27679,belo horizonte,MG,technology,529.9,47.55,credit card,2018-02-07 08:26:34,2018-02-28 16:33:41,2018-03-13 12:00:00,4.5
27680,14,5,27680,unknown,RS,fashion,21.5,59.82,credit card,2018-02-12 22:33:58,2018-04-04 22:38:49,2018-03-23 12:00:00,1.0
27681,1,7,27681,sao paulo,SP,technology,142.2,30.66,credit card,2017-08-31 18:54:14,2017-09-05 11:13:30,2017-09-19 12:00:00,4.5
27682,9,11,27682,sao paulo,SP,health,479.82,30.66,credit card,2018-01-20 22:18:20,2018-01-30 22:19:00,2018-02-14 12:00:00,3.0
27683,13,16,27683,unknown,MG,technology,1377.5,41.75,credit card,2017-12-06 18:59:33,2018-01-03 16:29:11,2018-01-03 12:00:00,3.0
27684,6,4,27684,unknown,SP,technology,538.9,27.26,credit card,2017-12-01 08:43:40,2017-12-12 23:14:53,2017-12-26 12:00:00,2.0
27685,0,16,27685,unknown,SP,toys,266.55,67.11,credit card,2017-11-01 14:03:24,2017-11-08 19:46:21,2017-11-22 12:00:00,1.0
27686,12,10,27686,belo horizonte,MG,toys,139.97,47.55,credit card,2017-12-12 20:55:09,2017-12-26 19:17:58,2018-01-12 12:00:00,2.5
27687,0,16,27687,unknown,MG,fashion,7.09,40.27,credit card,2017-12-07 22:50:27,2017-12-28 09:58:53,2018-01-05 12:00:00,1.0
27688,0,3,27688,unknown,SP,sports,54.98,67.11,credit card,2018-01-08 07:55:37,2018-01-25 20:04:30,2018-02-07 12:00:00,1.0
27689,12,8,27689,rio de janeiro,RJ,health,1129.34,34.08,credit card,2017-12-10 09:22:54,2017-12-23 13:53:23,2018-01-05 12:00:00,5.0
27690,1,12,27690,rio de janeiro,RJ,technology,283.2,59.98,credit card,2017-02-02 01:00:37,2017-02-13 13:21:40,2017-03-17 12:00:00,5.0
27691,13,7,27691,unknown,SP,toys,820.0,32.34,other,2017-10-12 11:30:34,2017-10-19 18:57:46,2017-10-26 12:00:00,2.0
27692,10,6,27692,unknown,SP,fashion,692.0,82.7,credit card,2018-08-06 09:57:33,2018-08-10 19:28:43,2018-08-23 12:00:00,2.0
27693,0,12,27693,sao paulo,SP,health,518.18,38.63,other,2018-03-23 20:59:25,2018-04-04 15:42:29,2018-04-05 12:00:00,3.0
27694,13,10,27694,curitiba,PR,toys,389.89,21.59,credit card,2018-03-29 10:02:34,2018-04-09 18:04:02,2018-05-09 12:00:00,4.5
27695,0,9,27695,unknown,SP,fashion,28.82,42.36,credit card,2017-04-18 16:12:20,2017-04-28 09:44:55,2017-05-11 12:00:00,1.5
27696,8,5,27696,porto alegre,RS,health,199.96,26.75,credit card,2018-08-10 17:09:53,2018-08-16 18:34:28,2018-08-27 12:00:00,5.0
27697,7,22,27697,unknown,RS,health,2221.0,70.83,credit card,2018-05-02 23:05:54,2018-05-10 22:03:21,2018-05-28 12:00:00,4.5
27698,4,0,27698,unknown,SP,fashion,29.79,193.78,other,2018-03-09 19:11:24,2018-03-28 15:48:44,2018-04-06 12:00:00,1.0
27699,0,21,27699,sao paulo,SP,sports,100.0,21.51,other,2017-06-21 17:59:41,2017-06-27 21:05:30,2017-07-04 12:00:00,1.5
27700,1,5,27700,unknown,SP,toys,2130.0,23.03,credit card,2017-11-25 10:02:21,2017-12-29 21:29:33,2017-12-15 12:00:00,1.0
27701,13,8,27701,unknown,SP,sports,692.0,6.08,credit card,2017-10-11 13:36:46,2017-10-13 20:09:31,2017-10-24 12:00:00,2.0
27702,10,7,27702,sao paulo,SP,fashion,19.9,54.36,credit card,2017-12-01 14:09:20,2017-12-20 21:33:57,2017-12-19 12:00:00,1.0
27703,7,1,27703,guarulhos,SP,fashion,48.99,32.34,other,2017-10-24 18:46:36,2017-10-26 12:57:47,2017-11-06 12:00:00,1.0
27704,3,4,27704,rio de janeiro,RJ,toys,188.8,65.05,other,2018-05-08 13:53:51,2018-05-30 13:48:51,2018-06-18 12:00:00,4.5
27705,1,17,27705,unknown,SP,fashion,166.89,46.87,credit card,2017-06-28 20:08:40,2017-07-03 14:21:43,2017-07-18 12:00:00,2.0
27706,5,5,27706,unknown,SP,toys,189.4,88.96,credit card,2018-02-21 10:54:09,2018-03-02 18:52:27,2018-03-13 12:00:00,2.0
27707,11,3,27707,rio de janeiro,RJ,fashion,16.89,38.66,other,2018-02-25 21:01:08,2018-03-19 21:48:52,2018-04-02 12:00:00,1.0
27708,4,8,27708,unknown,RS,fashion,84.5,312.41,credit card,2018-06-02 22:27:59,2018-06-15 08:34:54,2018-07-19 12:00:00,1.0
27709,17,7,27709,unknown,SP,toys,829.99,133.81,other,2018-03-20 17:23:39,2018-03-28 20:06:36,2018-04-06 12:00:00,1.5
27710,8,1,27710,unknown,RJ,technology,367.0,6.87,other,2018-04-03 11:03:36,2018-05-03 00:52:25,2018-04-20 12:00:00,1.0
27711,13,9,27711,unknown,SP,technology,74.67,58.02,credit card,2018-02-01 12:46:03,2018-02-07 23:12:08,2018-02-21 12:00:00,1.0
27712,8,13,27712,sao paulo,SP,health,95.03,57.81,credit card,2017-02-28 11:11:32,2017-03-17 10:25:43,2017-03-21 12:00:00,3.0
27713,1,16,27713,unknown,SP,toys,128.99,37.68,credit card,2018-01-29 13:40:26,2018-02-05 21:18:40,2018-02-14 12:00:00,1.0
27714,15,5,27714,unknown,SP,sports,44.91,6.37,credit card,2018-08-07 17:39:51,2018-08-18 01:31:56,2018-08-16 12:00:00,3.0
27715,8,10,27715,unknown,RJ,technology,220.33,6.77,credit card,2018-07-18 15:22:25,2018-07-24 13:41:44,2018-08-02 12:00:00,4.5
27716,5,10,27716,rio de janeiro,RJ,technology,818.0,38.26,other,2017-10-19 16:07:11,2017-11-06 16:48:53,2017-12-05 12:00:00,5.0
27717,2,9,27717,unknown,SP,toys,125.46,39.5,credit card,2017-11-02 14:47:43,2017-11-11 20:38:26,2017-11-23 12:00:00,1.0
27718,0,4,27718,sao paulo,SP,health,125.46,37.68,credit card,2017-06-20 18:52:33,2017-06-26 14:42:10,2017-07-03 12:00:00,3.0
27719,0,16,27719,belo horizonte,MG,toys,648.0,150.8,credit card,2018-04-07 20:21:45,2018-04-24 19:41:08,2018-04-26 12:00:00,2.0
27720,4,20,27720,unknown,RJ,technology,98.9,41.93,credit card,2018-01-31 19:19:07,2018-02-19 21:37:20,2018-03-01 12:00:00,3.5
27721,6,14,27721,unknown,PR,fashion,1849.0,11.33,other,2018-04-12 09:31:22,2018-04-17 23:34:26,2018-05-03 12:00:00,1.0
27722,1,1,27722,unknown,SP,fashion,29.4,12.64,credit card,2017-12-17 17:38:02,2017-12-23 12:41:57,2018-01-12 12:00:00,2.5
27723,4,8,27723,santa maria,RS,health,125.46,22.11,other,2018-07-04 15:40:08,2018-07-12 19:06:46,2018-08-01 12:00:00,4.0
27724,9,16,27724,rio de janeiro,RJ,health,579.0,20.9,credit card,2017-05-15 16:48:22,2017-05-23 10:32:49,2017-06-06 12:00:00,5.0
27725,3,13,27725,unknown,SP,toys,126.69,61.32,credit card,2018-01-26 01:05:16,2018-01-29 22:25:50,2018-02-14 12:00:00,1.5
27726,10,15,27726,unknown,PR,fashion,12.26,36.69,credit card,2017-08-06 23:10:15,2017-08-18 16:45:52,2017-08-31 12:00:00,1.0
27727,5,19,27727,rio de janeiro,RJ,toys,201.4,20.45,credit card,2017-10-31 11:32:48,2017-11-06 20:47:36,2017-11-14 12:00:00,5.0
27728,14,10,27728,belo horizonte,MG,fashion,33.1,82.44,credit card,2018-06-07 14:18:38,2018-06-14 18:04:04,2018-06-26 12:00:00,1.5
27729,7,11,27729,unknown,SP,health,150.82,27.56,credit card,2018-02-14 15:27:34,2018-03-14 11:56:41,2018-03-16 12:00:00,4.0
27730,13,1,27730,unknown,RJ,health,34.0,209.63,credit card,2017-12-26 09:27:32,2018-01-19 18:33:44,2018-01-24 12:00:00,1.5
27731,8,10,27731,unknown,RS,technology,597.89,15.77,credit card,2018-05-06 21:45:16,2018-05-17 22:28:31,2018-06-06 12:00:00,4.5
27732,6,17,27732,unknown,SP,sports,155.5,55.54,credit card,2017-01-17 18:24:14,2017-01-27 13:32:35,2017-02-13 12:00:00,2.5
27733,4,6,27733,maringa,PR,fashion,820.0,47.55,other,2018-02-23 15:20:45,2018-03-23 23:51:49,2018-03-19 12:00:00,1.0
27734,0,0,27734,unknown,SP,technology,124.89,20.51,credit card,2017-07-20 18:01:45,2017-07-27 18:27:38,2017-08-02 12:00:00,3.5
27735,9,10,27735,unknown,SP,fashion,56.89,50.83,credit card,2018-01-10 09:31:29,2018-01-16 21:42:40,2018-01-30 12:00:00,1.0
27736,4,16,27736,unknown,RJ,health,71.8,12.59,credit card,2017-12-26 21:54:01,2018-01-08 16:52:34,2018-01-26 12:00:00,4.5
27737,3,13,27737,sao paulo,SP,fashion,38.09,50.28,other,2018-04-20 14:27:30,2018-04-25 20:24:48,2018-05-18 12:00:00,1.0
27738,13,3,27738,unknown,SP,technology,655.0,33.1,credit card,2018-06-10 11:32:43,2018-06-15 18:18:45,2018-06-28 12:00:00,3.0
27739,9,5,27739,sao paulo,SP,fashion,89.1,88.02,credit card,2017-03-28 07:13:38,2017-04-03 11:27:13,2017-04-17 12:00:00,3.0
27740,6,10,27740,unknown,SP,technology,113.49,42.12,credit card,2017-12-20 10:19:57,2017-12-29 17:42:21,2018-01-17 12:00:00,2.5
27741,2,24,27741,unknown,RS,health,395.6,39.82,other,2018-03-01 11:24:41,2018-03-16 00:32:30,2018-04-03 12:00:00,4.0
27742,16,20,27742,unknown,MG,sports,259.91,8.09,credit card,2018-08-15 11:47:41,2018-08-21 14:46:35,2018-08-31 12:00:00,3.5
27743,13,1,27743,unknown,SP,toys,109.82,47.55,credit card,2017-12-31 00:02:06,2018-01-09 18:15:29,2018-01-26 12:00:00,2.0
27744,6,19,27744,unknown,RJ,health,127.49,7.56,credit card,2018-01-16 19:42:38,2018-01-29 15:51:59,2018-02-15 12:00:00,4.5
27745,0,3,27745,unknown,RS,sports,630.0,23.26,credit card,2018-01-24 19:40:07,2018-02-25 20:14:41,2018-02-20 12:00:00,2.5
27746,13,3,27746,unknown,RJ,health,194.99,19.59,credit card,2017-09-27 11:38:11,2017-10-06 20:03:05,2017-10-24 12:00:00,4.5
27747,6,16,27747,unknown,SP,fashion,34.0,149.66,credit card,2018-01-12 11:32:01,2018-01-22 17:21:48,2018-02-07 12:00:00,1.0
27748,3,21,27748,unknown,PR,technology,4099.99,28.61,other,2018-04-22 13:43:01,2018-05-03 18:43:50,2018-05-24 12:00:00,2.5
27749,17,18,27749,rio de janeiro,RJ,toys,109.82,51.45,credit card,2017-01-26 17:38:13,2017-02-17 16:32:45,2017-03-06 12:00:00,5.0
27750,1,1,27750,sao paulo,SP,fashion,89.1,34.6,other,2018-01-15 07:52:31,2018-01-19 22:26:54,2018-02-08 12:00:00,1.0
27751,13,5,27751,unknown,RS,health,239.8,76.73,credit card,2018-07-19 15:51:58,2018-07-27 09:38:52,2018-08-13 12:00:00,4.5
27752,6,20,27752,unknown,SP,health,109.82,55.54,credit card,2017-03-24 19:38:17,2017-03-30 15:22:51,2017-04-18 12:00:00,1.0
27753,3,11,27753,unknown,SP,technology,1360.02,16.45,credit card,2018-06-02 20:46:04,2018-06-26 18:16:35,2018-07-05 12:00:00,3.0
27754,0,20,27754,sao paulo,SP,technology,118.74,37.42,credit card,2017-08-11 17:08:43,2017-08-16 15:24:41,2017-08-31 12:00:00,3.0
27755,4,22,27755,sao paulo,SP,technology,223.51,51.63,credit card,2018-08-20 14:09:38,2018-08-24 00:44:58,2018-08-28 12:00:00,4.0
27756,0,17,27756,sao paulo,SP,technology,95.03,99.88,credit card,2018-04-03 14:42:26,2018-04-10 20:28:54,2018-04-19 12:00:00,1.0
27757,9,5,27757,unknown,SP,toys,31.0,47.55,credit card,2017-06-16 17:30:04,2017-06-27 18:23:41,2017-07-11 12:00:00,1.5
27758,9,0,27758,rio de janeiro,RJ,technology,28.75,4.88,credit card,2017-06-01 16:10:08,2017-06-09 16:12:46,2017-06-30 12:00:00,5.0
27759,9,12,27759,sao paulo,SP,fashion,48.9,34.33,other,2018-05-06 20:41:35,2018-05-10 18:38:37,2018-05-17 12:00:00,1.0
27760,0,5,27760,unknown,PR,fashion,1094.04,45.51,credit card,2018-07-01 18:03:34,2018-07-12 18:26:42,2018-07-26 12:00:00,3.0
27761,1,10,27761,uberaba,MG,sports,35.95,49.14,credit card,2017-01-27 19:44:14,2017-02-01 18:55:37,2017-03-27 12:00:00,1.5
27762,14,7,27762,sao paulo,SP,fashion,13.97,37.33,credit card,2018-04-01 20:47:51,2018-04-04 20:39:19,2018-04-16 12:00:00,1.5
27763,0,3,27763,duque de caxias,RJ,sports,77.07,57.23,credit card,2017-02-16 19:56:32,2017-02-24 16:47:49,2017-03-17 12:00:00,4.0
27764,0,20,27764,guarulhos,SP,fashion,95.17,23.7,other,2018-05-02 22:43:09,2018-05-10 23:19:17,2018-05-25 12:00:00,1.0
27765,4,23,27765,unknown,PR,sports,1561.0,21.39,credit card,2017-03-20 08:48:55,2017-04-05 12:54:44,2017-04-10 12:00:00,3.5
27766,10,8,27766,unknown,SP,fashion,117.56,61.32,other,2018-01-09 21:08:24,2018-01-17 23:04:43,2018-01-30 12:00:00,1.5
27767,8,20,27767,unknown,SP,health,233.99,73.11,credit card,2017-05-17 23:37:20,2017-05-23 00:16:55,2017-06-06 12:00:00,3.0
27768,12,6,27768,belo horizonte,MG,health,692.0,33.35,credit card,2017-07-28 19:00:15,2017-08-03 22:33:12,2017-08-24 12:00:00,3.0
27769,14,23,27769,juiz de fora,MG,fashion,19.3,40.47,other,2017-11-15 16:03:25,2017-11-27 22:46:51,2017-12-06 12:00:00,1.5
27770,14,8,27770,duque de caxias,RJ,fashion,419.9,47.55,credit card,2017-10-11 18:11:14,2017-10-30 18:53:57,2017-11-01 12:00:00,5.0
27771,13,5,27771,sao paulo,SP,toys,399.2,67.11,credit card,2017-12-28 13:49:39,2018-01-18 17:14:02,2018-01-23 12:00:00,4.5
27772,12,0,27772,curitiba,PR,toys,56.33,20.9,credit card,2018-01-23 20:57:44,2018-02-05 21:13:25,2018-02-16 12:00:00,2.5
27773,3,1,27773,unknown,SP,technology,459.0,6.25,credit card,2017-11-09 20:21:18,2017-11-23 18:08:59,2017-12-06 12:00:00,3.0
27774,7,12,27774,unknown,SP,health,1561.0,88.24,credit card,2018-05-24 14:41:54,2018-06-05 21:38:28,2018-06-11 12:00:00,2.5
27775,12,4,27775,sao paulo,SP,toys,56.89,11.02,credit card,2018-01-13 10:56:36,2018-01-22 20:22:09,2018-02-14 12:00:00,3.0
27776,8,10,27776,unknown,RJ,health,509.99,23.6,credit card,2018-01-09 19:10:55,2018-01-11 16:04:28,2018-01-30 12:00:00,4.5
27777,11,23,27777,unknown,SP,fashion,24.1,50.28,other,2018-08-01 13:03:00,2018-08-09 13:18:49,2018-08-09 12:00:00,1.0
27778,6,7,27778,santo andre,SP,fashion,18.1,35.45,other,2018-06-02 20:53:20,2018-06-08 11:14:39,2018-07-05 12:00:00,1.5
27779,2,21,27779,sao paulo,SP,health,126.69,32.34,credit card,2017-08-21 12:56:26,2017-08-24 18:04:09,2017-09-05 12:00:00,3.0
27780,1,16,27780,unknown,SP,sports,179.89,8.25,credit card,2018-04-15 19:14:53,2018-04-18 23:38:34,2018-05-04 12:00:00,2.0
27781,4,11,27781,sao paulo,SP,technology,170.8,29.11,credit card,2017-11-29 16:18:54,2017-12-12 17:57:41,2017-12-20 12:00:00,4.5
27782,7,4,27782,unknown,PR,health,28.82,23.17,other,2017-05-07 01:20:15,2017-05-23 12:17:51,2017-06-01 12:00:00,1.0
27783,9,5,27783,unknown,SP,health,89.91,34.33,credit card,2018-05-16 17:20:12,2018-05-21 15:06:45,2018-05-24 12:00:00,2.0
27784,9,9,27784,unknown,SP,technology,34.0,144.38,credit card,2018-06-10 13:45:18,2018-06-26 01:38:47,2018-07-13 12:00:00,1.0
27785,6,9,27785,unknown,SP,fashion,140.93,0.65,credit card,2018-08-02 14:24:50,2018-08-08 19:24:39,2018-08-07 12:00:00,1.0
27786,0,16,27786,unknown,RS,health,59.65,54.77,credit card,2017-09-28 12:03:57,2017-10-18 20:59:42,2017-10-31 12:00:00,2.0
27787,10,19,27787,campinas,SP,fashion,67.72,33.74,credit card,2018-01-24 18:05:14,2018-02-05 19:26:45,2018-02-09 12:00:00,2.0
27788,14,16,27788,sao paulo,SP,fashion,45.05,22.78,other,2017-11-03 03:03:15,2017-11-17 19:46:56,2017-11-30 12:00:00,1.0
27789,3,7,27789,sao paulo,SP,technology,548.35,8.82,credit card,2018-08-16 14:09:10,2018-08-23 18:07:22,2018-09-11 12:00:00,4.5
27790,3,4,27790,unknown,SP,toys,399.2,61.32,credit card,2017-07-08 20:26:08,2017-07-11 19:21:58,2017-07-21 12:00:00,2.5
27791,6,20,27791,rio de janeiro,RJ,health,179.38,33.85,credit card,2018-05-11 17:20:41,2018-05-21 15:12:35,2018-06-19 12:00:00,5.0
27792,13,5,27792,sao paulo,SP,technology,220.99,3.57,credit card,2018-06-17 17:16:17,2018-07-05 01:16:49,2018-07-17 12:00:00,5.0
27793,8,1,27793,unknown,SP,health,150.9,38.64,credit card,2017-09-26 16:37:30,2017-10-03 21:57:59,2017-10-19 12:00:00,1.5
27794,10,14,27794,uberlandia,MG,fashion,252.99,100.68,credit card,2018-04-21 10:29:58,2018-04-30 15:22:30,2018-05-18 12:00:00,3.0
27795,8,5,27795,niteroi,RJ,health,238.64,20.9,credit card,2018-01-18 10:53:08,2018-01-25 00:12:35,2018-02-09 12:00:00,5.0
27796,3,15,27796,unknown,RS,fashion,60.09,54.09,credit card,2017-10-27 15:12:49,2017-11-07 16:42:19,2017-11-30 12:00:00,3.0
27797,0,9,27797,unknown,RS,health,358.99,75.5,credit card,2017-12-08 15:51:52,2018-01-13 02:22:05,2018-01-15 12:00:00,4.0
27798,13,13,27798,caxias do sul,RS,technology,115.32,10.84,other,2018-07-28 13:18:23,2018-08-02 19:03:45,2018-08-20 12:00:00,4.5
27799,0,20,27799,unknown,SP,fashion,32.64,147.57,other,2017-12-20 08:32:26,2018-01-25 21:34:58,2018-01-19 12:00:00,1.5
27800,7,12,27800,unknown,MG,health,777.0,0.62,credit card,2018-01-22 23:34:37,2018-02-06 18:53:52,2018-02-20 12:00:00,3.0
27801,3,10,27801,porto alegre,RS,fashion,149.3,12.28,other,2018-04-22 13:28:45,2018-05-24 20:29:41,2018-05-15 12:00:00,1.0
27802,7,5,27802,unknown,MG,fashion,312.0,27.2,credit card,2017-08-04 09:48:08,2017-08-18 19:54:58,2017-08-30 12:00:00,2.0
27803,11,20,27803,unknown,SP,fashion,243.0,34.33,credit card,2018-03-31 19:45:37,2018-04-07 15:15:46,2018-04-12 12:00:00,3.5
27804,4,7,27804,unknown,MG,fashion,107.15,58.65,credit card,2018-02-27 09:10:07,2018-03-16 23:56:32,2018-03-22 12:00:00,1.0
27805,16,3,27805,unknown,SP,sports,214.49,29.09,credit card,2018-05-02 22:26:16,2018-05-21 22:41:56,2018-05-21 12:00:00,2.5
27806,0,1,27806,rio de janeiro,RJ,fashion,34.0,56.8,credit card,2018-07-20 11:33:51,2018-07-24 16:13:45,2018-08-22 12:00:00,1.0
27807,11,23,27807,sao paulo,SP,fashion,68.9,114.56,credit card,2017-03-30 16:27:09,2017-04-12 18:09:05,2017-04-27 12:00:00,1.5
27808,1,6,27808,unknown,RJ,fashion,692.0,19.96,credit card,2018-03-31 14:56:26,2018-05-02 17:06:53,2018-04-23 12:00:00,1.0
27809,10,19,27809,campinas,SP,fashion,188.8,6.58,credit card,2017-09-08 16:33:39,2017-09-12 19:31:12,2017-09-20 12:00:00,3.5
27810,13,5,27810,unknown,SP,health,420.07,22.18,other,2018-03-19 19:42:22,2018-03-26 14:49:04,2018-04-05 12:00:00,2.0
27811,9,1,27811,sao paulo,SP,health,367.0,14.65,credit card,2018-06-27 10:01:00,2018-06-29 23:08:49,2018-07-12 12:00:00,3.5
27812,12,3,27812,sao goncalo,RJ,health,749.9,34.79,credit card,2017-06-08 23:36:28,2017-06-19 20:04:04,2017-07-04 12:00:00,5.0
27813,2,13,27813,curitiba,PR,health,37.84,110.04,credit card,2018-04-05 23:26:03,2018-04-17 23:16:34,2018-04-30 12:00:00,1.0
27814,4,0,27814,campinas,SP,fashion,28.82,7.98,credit card,2018-04-01 20:09:36,2018-04-03 14:22:27,2018-04-12 12:00:00,3.0
27815,12,13,27815,unknown,MG,toys,669.9,42.12,credit card,2017-08-16 12:17:35,2017-08-24 21:20:10,2017-09-08 12:00:00,2.5
27816,2,1,27816,londrina,PR,technology,1589.0,95.89,credit card,2017-11-30 20:07:02,2017-12-11 18:36:59,2017-12-28 12:00:00,4.0
27817,0,7,27817,unknown,SP,sports,107.63,36.42,credit card,2018-02-23 12:58:22,2018-03-05 14:13:46,2018-03-21 12:00:00,2.5
27818,3,8,27818,unknown,SP,fashion,148.0,22.11,other,2018-02-28 20:23:05,2018-03-11 14:42:26,2018-03-28 12:00:00,2.0
27819,6,1,27819,belo horizonte,MG,health,100.0,4.85,credit card,2017-11-27 20:30:30,2017-12-07 01:09:58,2017-12-22 12:00:00,5.0
27820,6,10,27820,rio de janeiro,RJ,fashion,143.88,15.88,credit card,2018-04-08 08:38:40,2018-04-11 19:19:06,2018-05-09 12:00:00,5.0
27821,7,0,27821,sao paulo,SP,health,134.2,65.62,credit card,2018-03-27 14:29:03,2018-04-03 16:48:50,2018-04-24 12:00:00,3.5
27822,2,13,27822,unknown,SP,health,879.99,21.91,credit card,2018-04-25 08:21:31,2018-04-27 19:52:32,2018-05-08 12:00:00,2.0
27823,9,22,27823,unknown,SP,toys,46.2,38.63,credit card,2018-06-01 18:57:37,2018-06-05 17:55:02,2018-06-26 12:00:00,1.5
27824,1,6,27824,unknown,SP,fashion,36.3,66.9,credit card,2017-06-08 20:31:14,2017-06-13 11:39:49,2017-06-22 12:00:00,1.0
27825,4,3,27825,sao paulo,SP,fashion,0.85,34.33,other,2018-05-02 11:49:46,2018-05-04 20:16:56,2018-05-21 12:00:00,1.5
27826,3,2,27826,unknown,SP,technology,2899.0,30.66,credit card,2018-01-12 12:17:34,2018-01-23 19:52:37,2018-02-06 12:00:00,2.0
27827,2,20,27827,sao paulo,SP,technology,111.08,29.68,credit card,2017-02-02 15:53:09,2017-02-10 08:17:04,2017-03-01 12:00:00,4.5
27828,13,5,27828,unknown,MG,toys,118.5,100.84,other,2017-10-18 21:51:05,2017-10-27 23:17:57,2017-11-09 12:00:00,1.5
27829,13,12,27829,sao paulo,SP,technology,777.0,23.17,credit card,2018-01-14 13:38:15,2018-01-26 17:12:27,2018-02-05 12:00:00,4.5
27830,10,7,27830,porto alegre,RS,fashion,112.01,58.14,credit card,2018-02-03 03:52:32,2018-03-16 22:51:46,2018-03-08 12:00:00,1.0
27831,0,17,27831,unknown,SP,technology,127.77,34.33,other,2018-06-02 14:49:20,2018-06-06 18:13:00,2018-06-29 12:00:00,1.0
27832,2,1,27832,sao paulo,SP,technology,389.89,188.65,credit card,2017-11-24 13:04:08,2017-12-05 00:22:29,2017-12-14 12:00:00,4.5
27833,0,5,27833,unknown,SP,technology,266.55,38.66,credit card,2017-10-07 15:27:15,2017-10-23 17:52:40,2017-11-03 12:00:00,3.0
27834,11,19,27834,niteroi,RJ,fashion,74.5,60.81,credit card,2018-07-19 12:02:21,2018-07-26 01:53:36,2018-08-13 12:00:00,5.0
27835,14,9,27835,unknown,SP,fashion,111.27,32.95,other,2017-11-29 10:51:21,2017-12-19 18:49:38,2017-12-27 12:00:00,1.0
27836,8,16,27836,unknown,MG,health,403.9,31.33,other,2017-05-04 14:02:45,2017-05-16 17:51:32,2017-05-25 12:00:00,2.0
27837,4,7,27837,unknown,SP,fashion,155.32,47.55,other,2017-07-04 20:36:40,2017-08-09 15:35:42,2017-08-07 12:00:00,1.0
27838,9,3,27838,curitiba,PR,fashion,692.0,42.76,credit card,2018-08-08 09:56:14,2018-08-13 18:18:40,2018-08-20 12:00:00,4.5
27839,4,12,27839,unknown,MG,technology,412.91,2.46,credit card,2017-04-14 15:10:29,2017-05-03 17:14:54,2017-05-10 12:00:00,3.0
27840,2,18,27840,niteroi,RJ,toys,161.0,69.23,other,2018-06-18 20:53:32,2018-06-26 19:03:47,2018-07-11 12:00:00,3.0
27841,1,12,27841,belo horizonte,MG,health,48.99,6.87,other,2018-04-04 13:11:58,2018-04-18 22:46:48,2018-04-24 12:00:00,2.0
27842,4,7,27842,porto alegre,RS,technology,79.8,22.91,credit card,2017-09-29 16:22:26,2017-10-06 20:15:57,2017-10-17 12:00:00,4.5
27843,6,12,27843,unknown,SP,fashion,22.35,25.47,credit card,2018-05-17 16:36:08,2018-05-22 17:56:54,2018-06-11 12:00:00,1.5
27844,4,16,27844,unknown,MG,sports,130.83,26.11,credit card,2018-06-06 16:30:22,2018-06-19 16:18:58,2018-07-17 12:00:00,3.0
