ID Cliente,TipoDeCliente,RubroEmpresa,Antiguedad,Edad,Genero,MesesTransaccionados,Encomiendas,Documentos,EncomiendasValor,DocumentosValor,MontoTotal,MesesUltimaTransaccion,ValorAdeudado,NivelDeServicio
34358,Empresa,Retail,41.0,,,52,53092,52,519133576,187200,519320776,6,0.0,89.94700185413102
34359,Persona,,,19.0,Femenino,2,0,0,0,0,0,2,0.0,96.64900061804367
34360,Persona,,,75.0,Femenino,13,13,13,71526,25493,97019,3,0.0,94.97350092706552
34361,Persona,,,20.0,Femenino,23,23,46,205298,108238,313536,10,0.0,83.24500309021836
34362,Empresa,Manufactura,8.0,,,54,55404,0,174855024,0,174855024,11,35659917.01625508,81.5695033992402
34363,Persona,,,32.0,Femenino,6,6,6,34092,26754,60846,3,0.0,94.97350092706552
34364,Persona,,,43.0,Masculino,14,0,14,0,57960,57960,4,0.0,93.29800123608734
34365,Persona,,,61.0,Masculino,18,54,0,340200,0,340200,12,0.0,79.89400370826203
34366,Persona,,,36.0,Femenino,10,0,10,0,39630,39630,10,0.0,83.24500309021836
34367,Persona,,,37.0,Masculino,7,7,0,16177,0,16177,2,0.0,96.64900061804367
34368,Empresa,Manufactura,40.0,,,21,20475,42,66072825,118020,66190845,5,0.0,91.62250154510919
34369,Persona,,,70.0,Masculino,24,0,0,0,0,0,7,0.0,88.27150216315286
34370,Persona,,,43.0,Femenino,21,0,0,0,0,0,10,0.0,83.24500309021836
34371,Persona,,,34.0,Femenino,22,22,22,110638,39314,149952,6,0.0,89.94700185413102
34372,Persona,,,35.0,Masculino,4,8,8,32952,33888,66840,3,0.0,94.97350092706552
34373,Persona,,,50.0,Femenino,20,40,0,225480,0,225480,12,0.0,79.89400370826203
34374,Persona,,,30.0,Masculino,13,26,26,72202,43706,115908,4,0.0,93.29800123608734
34375,Persona,,,55.0,Femenino,7,0,14,0,45668,45668,7,0.0,88.27150216315286
34376,Persona,,,63.0,Femenino,9,27,0,224100,0,224100,6,0.0,89.94700185413102
34377,Persona,,,40.0,Femenino,3,3,6,7047,12390,19437,3,0.0,94.97350092706552
34378,Empresa,Manufactura,21.0,,,37,38406,0,202591650,0,202591650,10,0.0,83.24500309021836
34379,Empresa,Tecnología,14.0,,,33,11253,6567,103876443,26268000,130144443,5,0.0,91.62250154510919
34380,Persona,,,71.0,Masculino,20,20,20,110380,69300,179680,6,0.0,89.94700185413102
34381,Persona,,,67.0,Masculino,13,0,39,0,117585,117585,12,0.0,79.89400370826203
34382,Persona,,,28.0,Masculino,17,17,34,164356,74358,238714,6,0.0,89.94700185413102
34383,Persona,,,62.0,Femenino,22,0,0,0,0,0,10,0.0,83.24500309021836
34384,Persona,,,48.0,Masculino,19,19,0,41021,0,41021,4,0.0,93.29800123608734
34385,Empresa,Retail,50.0,,,49,47922,0,252405174,0,252405174,7,0.0,88.27150216315286
34386,Persona,,,66.0,Femenino,15,15,0,37860,0,37860,3,0.0,94.97350092706552
34387,Persona,,,23.0,Masculino,16,0,32,0,77600,77600,11,0.0,81.5695033992402
34388,Persona,,,69.0,Femenino,11,33,11,131076,35310,166386,4,0.0,93.29800123608734
34389,Persona,,,73.0,Masculino,17,0,0,0,0,0,4,0.0,93.29800123608734
34390,Empresa,Manufactura,21.0,,,28,27888,28,249430272,75880,249506152,7,0.0,88.27150216315286
34391,Persona,,,68.0,Femenino,19,19,38,138795,94202,232997,9,0.0,84.92050278119653
34392,Empresa,Retail,38.0,,,23,23046,23,134081628,69644,134151272,6,0.0,89.94700185413102
34393,Persona,,,69.0,Femenino,4,4,0,18152,0,18152,4,0.0,93.29800123608734
34394,Persona,,,50.0,Femenino,21,0,0,0,0,0,11,0.0,81.5695033992402
34395,Persona,,,37.0,Masculino,2,2,4,5046,7672,12718,2,0.0,96.64900061804367
34396,Persona,,,50.0,Femenino,22,44,66,356796,254628,611424,10,0.0,83.24500309021836
34397,Persona,,,22.0,Femenino,9,18,9,86742,27972,114714,4,0.0,93.29800123608734
34398,Persona,,,35.0,Femenino,2,0,2,0,4250,4250,1,0.0,98.32450030902184
34399,Persona,,,75.0,Femenino,13,0,13,0,23816,23816,7,0.0,88.27150216315286
34400,Persona,,,25.0,Masculino,24,24,48,228816,86928,315744,12,0.0,79.89400370826203
34401,Empresa,Manufactura,34.0,,,60,59760,60,486446400,95880,486542280,7,0.0,88.27150216315286
34402,Persona,,,44.0,Masculino,8,0,8,0,21072,21072,7,0.0,88.27150216315286
34403,Empresa,Retail,34.0,,,21,22323,21,199545297,45150,199590447,5,0.0,91.62250154510919
34404,Persona,,,71.0,Masculino,7,28,21,237216,67074,304290,3,0.0,94.97350092706552
34405,Empresa,Tecnología,9.0,,,25,8625,4850,41658750,14559700,56218450,6,3584923.508868398,89.94700185413102
34406,Empresa,Retail,7.0,,,12,11628,0,91861200,0,91861200,6,20053494.571010083,89.94700185413102
34407,Empresa,Retail,34.0,,,15,14820,30,129097020,64590,129161610,3,0.0,94.97350092706552
34408,Persona,,,36.0,Femenino,5,5,15,29650,65925,95575,3,0.0,94.97350092706552
34409,Persona,,,51.0,Femenino,4,8,4,49440,17524,66964,3,0.0,94.97350092706552
34410,Persona,,,72.0,Femenino,23,0,0,0,0,0,1,0.0,98.32450030902184
34411,Persona,,,67.0,Masculino,19,19,0,64904,0,64904,6,0.0,89.94700185413102
34412,Persona,,,19.0,Masculino,7,0,14,0,36666,36666,7,0.0,88.27150216315286
34413,Persona,,,70.0,Femenino,11,11,33,58993,141273,200266,11,0.0,81.5695033992402
34414,Persona,,,26.0,Masculino,16,0,0,0,0,0,2,0.0,96.64900061804367
34415,Empresa,Manufactura,8.0,,,35,34650,35,110706750,154140,110860890,1,19932425.151315693,98.32450030902184
34416,Persona,,,38.0,Masculino,20,20,60,127360,179820,307180,6,0.0,89.94700185413102
34417,Persona,,,64.0,Femenino,7,7,21,47887,49728,97615,3,0.0,94.97350092706552
34418,Persona,,,46.0,Masculino,9,0,18,0,33318,33318,4,0.0,93.29800123608734
34419,Persona,,,76.0,Masculino,13,13,0,115505,0,115505,12,0.0,79.89400370826203
34420,Persona,,,73.0,Femenino,23,92,23,882280,71783,954063,6,0.0,89.94700185413102
34421,Persona,,,76.0,Femenino,9,9,9,35010,27468,62478,8,0.0,86.59600247217469
34422,Persona,,,20.0,Femenino,12,0,12,0,38796,38796,2,0.0,96.64900061804367
34423,Empresa,Manufactura,34.0,,,25,24250,50,109343250,146550,109489800,11,0.0,81.5695033992402
34424,Persona,,,51.0,Femenino,8,16,0,58544,0,58544,3,0.0,94.97350092706552
34425,Empresa,Retail,32.0,,,34,35122,102,183723182,227154,183950336,4,0.0,93.29800123608734
34426,Persona,,,71.0,Masculino,20,0,0,0,0,0,12,0.0,79.89400370826203
34427,Persona,,,54.0,Femenino,21,0,21,0,73941,73941,3,0.0,94.97350092706552
34428,Persona,,,76.0,Femenino,1,1,0,7958,0,7958,1,0.0,98.32450030902184
34429,Persona,,,18.0,Masculino,13,26,13,73164,47008,120172,5,0.0,91.62250154510919
34430,Persona,,,64.0,Femenino,17,17,34,128775,103734,232509,10,0.0,83.24500309021836
34431,Persona,,,70.0,Femenino,22,0,0,0,0,0,11,0.0,81.5695033992402
34432,Persona,,,27.0,Femenino,21,21,42,111132,92400,203532,8,0.0,86.59600247217469
34433,Persona,,,55.0,Femenino,7,14,7,100366,24353,124719,6,0.0,89.94700185413102
34434,Persona,,,46.0,Femenino,8,16,8,105440,26920,132360,3,0.0,94.97350092706552
34435,Persona,,,54.0,Masculino,8,8,0,43456,0,43456,2,0.0,96.64900061804367
34436,Persona,,,50.0,Femenino,12,24,24,210912,42576,253488,2,0.0,96.64900061804367
34437,Empresa,Manufactura,18.0,,,58,56898,58,279938160,208046,280146206,4,0.0,93.29800123608734
34438,Persona,,,32.0,Masculino,7,7,14,69706,53396,123102,3,0.0,94.97350092706552
34439,Persona,,,48.0,Femenino,20,20,20,189100,72760,261860,1,0.0,98.32450030902184
34440,Persona,,,30.0,Femenino,20,20,20,172920,81300,254220,5,0.0,91.62250154510919
34441,Empresa,Retail,18.0,,,51,51408,51,452236176,188547,452424723,4,0.0,93.29800123608734
34442,Persona,,,39.0,Masculino,12,24,12,203184,41460,244644,1,0.0,98.32450030902184
34443,Persona,,,67.0,Femenino,22,44,0,188232,0,188232,11,0.0,81.5695033992402
34444,Persona,,,76.0,Femenino,24,48,0,427344,0,427344,5,0.0,91.62250154510919
34445,Empresa,Retail,45.0,,,56,56504,56,190474984,156912,190631896,4,0.0,93.29800123608734
34446,Empresa,Manufactura,5.0,,,43,42742,0,395320758,0,395320758,9,118030893.29140118,84.92050278119653
34447,Persona,,,63.0,Femenino,18,18,18,148950,57024,205974,1,0.0,98.32450030902184
34448,Persona,,,25.0,Femenino,9,0,0,0,0,0,9,0.0,84.92050278119653
34449,Empresa,Educación,16.0,,,50,16850,8950,113821750,13451850,127273600,7,0.0,88.27150216315286
34450,Empresa,Retail,44.0,,,30,31110,30,213725700,81360,213807060,12,0.0,79.89400370826203
34451,Empresa,Tecnología,41.0,,,27,8991,6021,85162752,26408106,111570858,12,0.0,79.89400370826203
34452,Persona,,,25.0,Femenino,13,13,13,118417,19981,138398,8,0.0,86.59600247217469
34453,Empresa,Manufactura,20.0,,,15,15360,30,59980800,84930,60065730,3,0.0,94.97350092706552
34454,Persona,,,44.0,Masculino,8,8,8,28088,17344,45432,7,0.0,88.27150216315286
34455,Persona,,,71.0,Femenino,7,28,7,274512,13153,287665,2,0.0,96.64900061804367
34456,Persona,,,20.0,Masculino,12,0,24,0,54000,54000,12,0.0,79.89400370826203
34457,Persona,,,51.0,Masculino,3,0,3,0,8265,8265,2,0.0,96.64900061804367
34458,Persona,,,70.0,Femenino,3,6,0,33714,0,33714,3,0.0,94.97350092706552
34459,Persona,,,64.0,Femenino,1,0,2,0,8416,8416,1,0.0,98.32450030902184
34460,Persona,,,78.0,Masculino,22,66,0,427680,0,427680,10,0.0,83.24500309021836
34461,Empresa,Tecnología,38.0,,,47,17813,8366,107697398,31255376,138952774,3,0.0,94.97350092706552
34462,Persona,,,54.0,Femenino,12,0,12,0,49944,49944,4,0.0,93.29800123608734
34463,Persona,,,18.0,Femenino,1,2,1,19392,3052,22444,1,0.0,98.32450030902184
34464,Persona,,,42.0,Masculino,19,0,19,0,41477,41477,3,0.0,94.97350092706552
34465,Persona,,,49.0,Femenino,11,0,22,0,83688,83688,10,0.0,83.24500309021836
34466,Persona,,,77.0,Femenino,10,0,0,0,0,0,1,0.0,98.32450030902184
34467,Empresa,Retail,19.0,,,29,26941,87,93754680,200970,93955650,8,0.0,86.59600247217469
34468,Persona,,,68.0,Masculino,23,23,0,193660,0,193660,8,0.0,86.59600247217469
34469,Persona,,,33.0,Femenino,16,16,16,116752,38864,155616,9,0.0,84.92050278119653
34470,Persona,,,72.0,Femenino,9,0,9,0,26604,26604,3,0.0,94.97350092706552
34471,Persona,,,41.0,Femenino,16,16,0,155440,0,155440,12,0.0,79.89400370826203
34472,Persona,,,33.0,Femenino,15,0,0,0,0,0,9,0.0,84.92050278119653
34473,Persona,,,41.0,Femenino,1,1,1,5381,2540,7921,1,0.0,98.32450030902184
34474,Persona,,,36.0,Femenino,1,2,1,12290,1613,13903,1,0.0,98.32450030902184
34475,Empresa,Retail,37.0,,,39,41145,39,257073960,82134,257156094,2,0.0,96.64900061804367
34476,Persona,,,63.0,Femenino,18,18,36,124776,55260,180036,8,0.0,86.59600247217469
34477,Persona,,,37.0,Masculino,11,22,0,199584,0,199584,6,0.0,89.94700185413102
34478,Persona,,,62.0,Masculino,17,34,34,115362,82314,197676,5,0.0,91.62250154510919
34479,Persona,,,59.0,Femenino,14,28,0,202776,0,202776,4,0.0,93.29800123608734
34480,Persona,,,23.0,Femenino,18,72,0,607392,0,607392,12,0.0,79.89400370826203
34481,Persona,,,31.0,Masculino,4,4,0,9864,0,9864,4,0.0,93.29800123608734
34482,Persona,,,77.0,Femenino,3,0,6,0,10524,10524,2,0.0,96.64900061804367
34483,Empresa,Servicios Financieros,37.0,,,24,8040,5088,20847720,18484704,39332424,10,0.0,83.24500309021836
34484,Persona,,,46.0,Masculino,17,0,34,0,108222,108222,7,0.0,88.27150216315286
34485,Persona,,,30.0,Femenino,21,42,42,144438,97188,241626,11,0.0,81.5695033992402
34486,Empresa,Manufactura,18.0,,,27,25893,0,240468291,0,240468291,3,0.0,94.97350092706552
34487,Empresa,Retail,38.0,,,19,19418,0,43224468,0,43224468,6,0.0,89.94700185413102
34488,Empresa,Retail,16.0,,,27,27702,27,189149256,118260,189267516,3,0.0,94.97350092706552
34489,Persona,,,43.0,Femenino,4,0,0,0,0,0,2,0.0,96.64900061804367
34490,Empresa,Retail,8.0,,,57,56202,0,186646842,0,186646842,5,13964277.475125784,91.62250154510919
34491,Persona,,,40.0,Masculino,18,0,0,0,0,0,4,0.0,93.29800123608734
34492,Persona,,,62.0,Masculino,13,39,13,211380,36608,247988,11,0.0,81.5695033992402
34493,Persona,,,63.0,Femenino,17,17,17,150824,30124,180948,10,0.0,83.24500309021836
34494,Persona,,,28.0,Masculino,1,2,0,18400,0,18400,1,0.0,98.32450030902184
34495,Persona,,,36.0,Masculino,6,6,6,21234,12132,33366,6,0.0,89.94700185413102
34496,Persona,,,76.0,Femenino,11,0,0,0,0,0,2,0.0,96.64900061804367
34497,Persona,,,35.0,Masculino,11,0,0,0,0,0,6,0.0,89.94700185413102
34498,Persona,,,21.0,Femenino,6,24,6,159384,11334,170718,2,0.0,96.64900061804367
34499,Empresa,Retail,44.0,,,27,28728,0,203020776,0,203020776,11,0.0,81.5695033992402
34500,Empresa,Retail,26.0,,,16,15280,32,51860320,63936,51924256,7,0.0,88.27150216315286
34501,Persona,,,46.0,Femenino,3,0,0,0,0,0,1,0.0,98.32450030902184
34502,Persona,,,38.0,Femenino,17,0,34,0,83300,83300,3,0.0,94.97350092706552
34503,Persona,,,31.0,Masculino,1,0,1,0,1808,1808,1,0.0,98.32450030902184
34504,Persona,,,27.0,Masculino,15,0,15,0,64995,64995,4,0.0,93.29800123608734
34505,Persona,,,75.0,Masculino,13,13,13,123760,26689,150449,5,0.0,91.62250154510919
34506,Persona,,,45.0,Femenino,18,0,0,0,0,0,11,0.0,81.5695033992402
34507,Persona,,,22.0,Masculino,3,6,3,54114,9483,63597,2,0.0,96.64900061804367
34508,Empresa,Educación,17.0,,,47,17672,10716,73144408,21421284,94565692,6,0.0,89.94700185413102
34509,Empresa,Retail,43.0,,,43,43774,43,243952502,118551,244071053,5,0.0,91.62250154510919
34510,Persona,,,75.0,Femenino,3,3,3,19359,13104,32463,3,0.0,94.97350092706552
34511,Persona,,,42.0,Femenino,7,7,14,36631,55006,91637,1,0.0,98.32450030902184
34512,Empresa,Servicios Financieros,4.0,,,14,4760,3290,24923360,11896640,36820000,5,9923249.991763301,91.62250154510919
34513,Persona,,,61.0,Femenino,9,27,9,265437,21933,287370,4,0.0,93.29800123608734
34514,Persona,,,46.0,Masculino,3,3,3,8448,5073,13521,3,0.0,94.97350092706552
34515,Persona,,,39.0,Femenino,19,0,19,0,33611,33611,12,0.0,79.89400370826203
34516,Empresa,Retail,14.0,,,40,43120,80,152213600,128480,152342080,9,0.0,84.92050278119653
34517,Persona,,,27.0,Masculino,15,30,30,92370,58020,150390,4,0.0,93.29800123608734
34518,Empresa,Educación,22.0,,,48,14688,9264,143839584,34082256,177921840,12,0.0,79.89400370826203
34519,Persona,,,26.0,Femenino,11,33,22,311223,36696,347919,2,0.0,96.64900061804367
34520,Empresa,Retail,50.0,,,32,32864,0,313358240,0,313358240,5,0.0,91.62250154510919
34521,Persona,,,53.0,Femenino,22,0,0,0,0,0,11,0.0,81.5695033992402
34522,Empresa,Retail,18.0,,,43,41323,43,194259423,114853,194374276,10,0.0,83.24500309021836
34523,Empresa,Tecnología,24.0,,,30,11160,5640,47162160,14466600,61628760,1,0.0,98.32450030902184
34524,Persona,,,55.0,Femenino,19,19,19,144818,55024,199842,11,0.0,81.5695033992402
34525,Persona,,,63.0,Masculino,10,20,10,110540,30120,140660,4,0.0,93.29800123608734
34526,Persona,,,68.0,Masculino,22,0,0,0,0,0,11,0.0,81.5695033992402
34527,Persona,,,65.0,Femenino,5,10,0,70310,0,70310,3,0.0,94.97350092706552
34528,Persona,,,67.0,Masculino,22,22,22,203522,44440,247962,6,0.0,89.94700185413102
34529,Persona,,,46.0,Masculino,21,0,84,0,209160,209160,10,0.0,83.24500309021836
34530,Persona,,,79.0,Femenino,23,46,23,431802,43125,474927,2,0.0,96.64900061804367
34531,Persona,,,58.0,Femenino,3,3,6,16653,12900,29553,3,0.0,94.97350092706552
34532,Persona,,,63.0,Femenino,3,3,3,28083,12300,40383,1,0.0,98.32450030902184
34533,Persona,,,77.0,Masculino,10,0,10,0,32810,32810,1,0.0,98.32450030902184
34534,Empresa,Retail,40.0,,,57,60363,0,429120567,0,429120567,3,0.0,94.97350092706552
34535,Persona,,,79.0,Masculino,12,24,12,156168,35952,192120,9,0.0,84.92050278119653
34536,Persona,,,62.0,Masculino,15,0,15,0,31095,31095,8,0.0,86.59600247217469
34537,Empresa,Retail,9.0,,,28,26768,0,174795040,0,174795040,6,21598908.705695216,89.94700185413102
34538,Persona,,,71.0,Femenino,18,18,36,40626,120816,161442,3,0.0,94.97350092706552
34539,Persona,,,79.0,Masculino,5,10,5,54370,12640,67010,1,0.0,98.32450030902184
34540,Persona,,,62.0,Femenino,17,0,17,0,59381,59381,4,0.0,93.29800123608734
34541,Persona,,,36.0,Femenino,10,10,10,61560,33150,94710,6,0.0,89.94700185413102
34542,Persona,,,60.0,Masculino,24,48,48,119904,198240,318144,1,0.0,98.32450030902184
34543,Empresa,Retail,48.0,,,12,12492,12,38850120,49212,38899332,6,0.0,89.94700185413102
34544,Empresa,Retail,16.0,,,30,29700,0,211048200,0,211048200,8,0.0,86.59600247217469
34545,Persona,,,57.0,Femenino,5,5,5,23990,21725,45715,2,0.0,96.64900061804367
34546,Persona,,,19.0,Masculino,6,0,18,0,77130,77130,2,0.0,96.64900061804367
34547,Persona,,,44.0,Masculino,12,24,12,132624,39288,171912,8,0.0,86.59600247217469
34548,Empresa,Servicios Financieros,47.0,,,30,11220,5310,26827020,11623590,38450610,12,0.0,79.89400370826203
34549,Persona,,,55.0,Femenino,12,0,0,0,0,0,3,0.0,94.97350092706552
34550,Persona,,,27.0,Masculino,16,48,16,123792,26784,150576,9,0.0,84.92050278119653
34551,Persona,,,56.0,Femenino,22,44,22,156992,63382,220374,7,0.0,88.27150216315286
34552,Persona,,,31.0,Masculino,2,2,0,5804,0,5804,1,0.0,98.32450030902184
34553,Persona,,,47.0,Masculino,8,24,16,58008,54208,112216,1,0.0,98.32450030902184
34554,Empresa,Manufactura,31.0,,,24,23400,24,205311600,96528,205408128,10,0.0,83.24500309021836
34555,Persona,,,69.0,Femenino,1,1,2,2207,4816,7023,1,0.0,98.32450030902184
34556,Empresa,Retail,8.0,,,50,47650,50,261598500,210200,261808700,12,34259090.01723086,79.89400370826203
34557,Persona,,,29.0,Femenino,14,0,42,0,161910,161910,3,0.0,94.97350092706552
34558,Persona,,,71.0,Femenino,16,32,32,195680,114976,310656,11,0.0,81.5695033992402
34559,Persona,,,76.0,Femenino,16,0,16,0,66272,66272,4,0.0,93.29800123608734
34560,Persona,,,36.0,Masculino,6,12,0,96984,0,96984,1,0.0,98.32450030902184
34561,Persona,,,24.0,Masculino,12,24,12,175464,41244,216708,11,0.0,81.5695033992402
34562,Persona,,,63.0,Femenino,18,18,36,51948,153432,205380,4,0.0,93.29800123608734
34563,Persona,,,48.0,Masculino,8,0,8,0,31144,31144,7,0.0,88.27150216315286
34564,Persona,,,46.0,Femenino,20,20,0,109620,0,109620,3,0.0,94.97350092706552
34565,Empresa,Retail,18.0,,,43,44290,43,403880510,169291,404049801,10,0.0,83.24500309021836
34566,Persona,,,51.0,Femenino,4,4,4,8540,17132,25672,4,0.0,93.29800123608734
34567,Persona,,,65.0,Femenino,10,10,0,26940,0,26940,4,0.0,93.29800123608734
34568,Persona,,,22.0,Femenino,3,6,3,58044,13455,71499,2,0.0,96.64900061804367
34569,Persona,,,62.0,Femenino,9,9,9,23724,32094,55818,7,0.0,88.27150216315286
34570,Empresa,Manufactura,39.0,,,12,11964,12,67177860,18084,67195944,9,0.0,84.92050278119653
34571,Persona,,,67.0,Masculino,7,14,14,37604,48230,85834,3,0.0,94.97350092706552
34572,Persona,,,40.0,Femenino,5,0,0,0,0,0,3,0.0,94.97350092706552
34573,Empresa,Retail,31.0,,,40,39440,0,273516400,0,273516400,11,0.0,81.5695033992402
34574,Persona,,,38.0,Femenino,19,0,0,0,0,0,5,0.0,91.62250154510919
34575,Persona,,,56.0,Masculino,21,21,42,121884,93954,215838,3,0.0,94.97350092706552
34576,Persona,,,23.0,Masculino,4,4,0,27588,0,27588,2,0.0,96.64900061804367
34577,Persona,,,41.0,Masculino,16,32,32,299968,87968,387936,7,0.0,88.27150216315286
34578,Empresa,Retail,50.0,,,53,52735,53,199918385,199280,200117665,5,0.0,91.62250154510919
34579,Persona,,,61.0,Femenino,14,0,14,0,55020,55020,6,0.0,89.94700185413102
34580,Persona,,,33.0,Femenino,21,42,0,330456,0,330456,12,0.0,79.89400370826203
34581,Persona,,,52.0,Masculino,8,8,0,30216,0,30216,6,0.0,89.94700185413102
34582,Persona,,,60.0,Femenino,8,0,8,0,34160,34160,1,0.0,98.32450030902184
34583,Persona,,,23.0,Femenino,22,0,22,0,63624,63624,7,0.0,88.27150216315286
34584,Persona,,,37.0,Femenino,17,34,0,122944,0,122944,3,0.0,94.97350092706552
34585,Persona,,,60.0,Femenino,24,24,48,84768,162192,246960,11,0.0,81.5695033992402
34586,Persona,,,70.0,Femenino,13,13,0,64389,0,64389,2,0.0,96.64900061804367
34587,Empresa,Retail,12.0,,,17,17748,0,104304996,0,104304996,1,0.0,98.32450030902184
34588,Persona,,,44.0,Masculino,10,40,0,121800,0,121800,6,0.0,89.94700185413102
34589,Persona,,,39.0,Femenino,1,0,1,0,3290,3290,1,0.0,98.32450030902184
34590,Empresa,Retail,5.0,,,30,29310,30,155518860,105720,155624580,1,37887442.84978576,98.32450030902184
34591,Persona,,,66.0,Femenino,22,22,22,140404,39248,179652,2,0.0,96.64900061804367
34592,Persona,,,75.0,Masculino,24,24,24,212544,79296,291840,2,0.0,96.64900061804367
34593,Persona,,,31.0,Masculino,17,0,68,0,126276,126276,1,0.0,98.32450030902184
34594,Persona,,,79.0,Masculino,15,0,0,0,0,0,2,0.0,96.64900061804367
34595,Persona,,,47.0,Masculino,5,5,10,39155,23160,62315,5,0.0,91.62250154510919
34596,Persona,,,47.0,Masculino,13,13,0,93925,0,93925,1,0.0,98.32450030902184
34597,Persona,,,52.0,Masculino,8,0,0,0,0,0,5,0.0,91.62250154510919
34598,Empresa,Retail,5.0,,,25,24250,50,77866750,107800,77974550,4,4752545.945810315,93.29800123608734
34599,Empresa,Retail,12.0,,,32,32288,32,95217312,104096,95321408,8,0.0,86.59600247217469
34600,Persona,,,57.0,Masculino,3,6,0,58362,0,58362,3,0.0,94.97350092706552
34601,Persona,,,55.0,Masculino,24,72,48,266472,73872,340344,11,0.0,81.5695033992402
34602,Empresa,Retail,49.0,,,45,44235,90,396301365,321660,396623025,10,0.0,83.24500309021836
34603,Persona,,,41.0,Femenino,8,8,0,22680,0,22680,8,0.0,86.59600247217469
34604,Empresa,Retail,25.0,,,34,34306,0,240931038,0,240931038,4,0.0,93.29800123608734
34605,Persona,,,25.0,Masculino,5,0,5,0,13665,13665,5,0.0,91.62250154510919
34606,Persona,,,68.0,Masculino,19,19,0,56316,0,56316,5,0.0,91.62250154510919
34607,Persona,,,37.0,Masculino,9,9,9,86022,26271,112293,9,0.0,84.92050278119653
34608,Persona,,,22.0,Masculino,16,0,16,0,56464,56464,4,0.0,93.29800123608734
34609,Persona,,,58.0,Masculino,19,19,0,75221,0,75221,1,0.0,98.32450030902184
34610,Persona,,,54.0,Masculino,14,0,14,0,56882,56882,8,0.0,86.59600247217469
34611,Persona,,,55.0,Femenino,5,0,5,0,22020,22020,4,0.0,93.29800123608734
34612,Persona,,,36.0,Masculino,6,18,24,103428,51840,155268,1,0.0,98.32450030902184
34613,Persona,,,34.0,Masculino,8,16,8,94288,12960,107248,4,0.0,93.29800123608734
34614,Persona,,,40.0,Femenino,19,38,19,242744,45410,288154,3,0.0,94.97350092706552
34615,Persona,,,73.0,Masculino,21,42,0,211554,0,211554,6,0.0,89.94700185413102
34616,Persona,,,18.0,Femenino,7,7,0,14448,0,14448,7,0.0,88.27150216315286
34617,Persona,,,57.0,Masculino,21,0,21,0,47901,47901,3,0.0,94.97350092706552
34618,Persona,,,32.0,Femenino,18,54,0,167562,0,167562,2,0.0,96.64900061804367
